event_id,original_event_id,version,asset,status,date,state,completed_work,work_to_do,delays,delay_comment,delay_duration,location,team_id,locked
2314,2314,1,T312,Complete,2023-08-04 04:47,Breakdown,436880614 | AFFF Low Alarm | Topped up FSS and could not find a leak. Lots of brittle hoses that will need to be changed asap,-,No Delay,-,,Hill Crib,2,0
2315,2315,1,DT5209,In Process,2023-08-04 04:34,Breakdown,436880663 | Coolant Leak | Lipson - Had a quick look and have ordered the parts from the warehouse. Have requested the truck be brought to the workshop for repairs.,Pick up the parts from the warehouse. Repair the leak.,Higher Priority Work,Repairing other AOZ breakdown. DT5258 Replacing turbo.,3,AOZ / Calpad,2,0
2316,2300,2,DT5258,In Process,2023-08-04 04:41,Breakdown,"Lipson & Kingfred | Installed turbo charge, - Connected turbo charger coolant and oil lines, - Replaced missing exhaust bellows v-clamps.","Need slug truck to fill up with coolant, - Run up & check for leaks, - Put back cover plates.",No Parts Available (STR),Warehouse didn't reply all and turbo sat at the warehouse for a few hours.,4,AOZ / Calpad,2,0
2317,2298,2,DT5701,Complete,2023-08-04 04:46,Breakdown,"No fault, handed back machine at 730 and hasn't faulted yet",Completed,No Delay,0,0,Hill Crib,2,0
2318,2318,1,DT5188,In Process,2023-08-04 04:47,Breakdown,436882307 | Trans Oil Temp Sensor Faulty & Coolant Leak | Lipson - Currently having a look.,Repair fault.,No Delay,-,,Hill Crib,2,0
2319,2319,1,WT3076,Complete,2023-08-04 05:03,Planned On Track,Completed odd step,Odd Step 4HRS | Nightshift,No Delay,-,,Hill Crib,2,0
2320,2320,1,DT5151,Complete,2023-08-04 11:23,Breakdown,Zen- R/H turbine inlet temp. Repaired short in inlet temp sensor.,None,No Delay,None,0,Crusher 3 Ramp,2,0
2321,2321,1,DT4150,In Process,2023-08-04 08:25,Planned On Track,Work in Progress,"T21- Westrac- paycal issues. Westrac returned with vims program and cable, still unable to talk to machine.",,,,Running in Pit,2,0
2322,2321,2,DT4150,Complete,2023-08-04 08:26,Breakdown,T21- Westrac returned with vims program and cable and carried out payload calibration.,None,No Delay,None,0,Hill Crib,2,0
2323,2323,1,DT5232,Complete,2023-08-04 13:06,Breakdown,Dave- Steering oil level low. Replaced steering oil level sensor.,None,No Delay,None,0,Hill Crib,2,0
2324,2312,2,DT5176,Complete,2023-08-04 11:26,Breakdown,"Dave- Boily welded pipe, refitted pipe. Run up and test machine.",None,No Delay,None,0,Hill Crib,2,0
2325,2306,2,DT5178,In Process,2023-08-04 17:02,Breakdown,"Fitted sensor and handed machine back to auto techs. Auto techs carried out further tests. When testing in auto and machine hits approx. 40kph, machine will stop then gets going again, and throw tertiary speed sensor fault. New harness ran from 70 pin connector to speed sensor.",Auto Techs attending machine.,Wait on Ext Services,2hrs STR parts arrived at 8am. Auto techs on machine for 7hrs. 2hrs delay waiting for machine delivery to w/shop.,11,AOZ / Calpad,2,0
2326,2300,3,DT5258,Complete,2023-08-04 14:32,Breakdown,"Refit boost hose, tighten fittings. Reseal leaking engine oil pipe. Topped up FSS. Run up and test.",None,Higher Priority Work,"AOZ rules breach, DNA test and statements taken.",2,AOZ / Calpad,2,0
2327,2315,2,DT5209,Complete,2023-08-04 14:20,Breakdown,Ordered required orings. Resealed coolant pipe on LH side of engine. Filled coolant.,None,Incorrect Parts Ordered,Incorrect o-rings ordered.,3,Apron Bay 12,2,0
2328,2328,1,DT5233,Complete,2023-08-04 16:24,Breakdown,Dave- Passenger door keeps opening. Tested operating of door all good. Cab pressure good. Handed back machine.,None,Operator Error,Fitter could not fault door.,1,Hill Crib,2,0
2329,2318,2,DT5188,Complete,2023-08-04 16:40,Breakdown,Replaced trans oil temp sensor. Removed leaking coolant pipe. Resealed pipe and refitted pipe. Filled coolant system.,None,Higher Priority Work,Machine shut down on crusher 3 ramp.,3,Hill Crib,2,0
2330,2330,1,DT5186,Complete,2023-08-04 16:20,Breakdown,Krish- Main horn keeps coming on. Replaced roller contact for horn.,None,No Delay,None,0,Hill Crib,2,0
2331,2331,1,ST2006,In Process,2023-08-04 16:16,Breakdown,Bulk fuel not pumping.,Diagnose fault.,No Delay,None,0,Standby Line,2,0
2332,2282,4,DT5230,Complete,2023-08-04 16:34,Planned On Track,"Jonathan- c/o grease line, adjusted striker, window seal, QA and send for tyres",Completed,No Delay,No Delay,0,Workshop Bay 10,2,0
2333,2261,7,DT5702,Complete,2023-08-04 16:40,Planned On Track,"Justin, Nawa- RAX hoses, RAX motor, Pump drive case drain hose, brake chassis valve hoses c/o, Snub, paycal",Completed,No Delay,No Delay,0,Apron Bay 12,2,0
2334,2334,1,DT5153,In Process,2023-08-04 16:40,Planned On Track,Work in Progress,"Step 6, backlogs, 6.30am start",,,,Running in Pit,2,0
2335,2335,1,DT5195,In Process,2023-08-04 16:44,Breakdown,Dave- Oil leak behind fuel tank,Diagnose fault. ,No Delay,None,0,Hill Crib,2,0
2336,2334,2,DT5153,In Process,2023-08-04 16:49,Planned On Track,"Julia, Ali, Emms, Jona- Requested machine at 12:30PM due to many machines down- SVC and Inspection (80%), Hydr tank done, TC harness done, Machine was washed bay apron due to wash pad being out","Complete svc, c/o additional hoses, Boily work (diff link ear crack)",No Delay,No delay,0,Workshop Bay 1,2,0
2337,2337,1,DT5193,In Process,2023-08-04 16:50,Breakdown,Won't change down gears. Ordered trans control group.,Investigate.,No Delay,None,0,Hill Crib,2,0
2338,2229,8,TA8502,In Process,2023-08-04 17:02,Planned On Track,"Iggy, Freddy, Sam- Installed Pos 3 final drive, installed axle shaft, connected brake cooling hoses, filled diff oil, Boilermaker continued with trailer repairs. Fabricating the storage box.","Remove brake and engine oil coolers, c/o mad flap, T/C output seal leaking (parts list has been done) brake cooling hoses.",No Delay,No Delays,0,Workshop Bay 8,2,0
2339,2310,2,DT5703,Complete,2023-08-04 17:07,Planned On Track,"Randy, Clarence- Brake cooling hoses c/o, FSS completed, Tray saddle completed, exhaust tubes c/o, grease line send to Otraco",Completed,No Delay,No Delay,0,Workshop Bay 1,2,0
2340,2340,1,DT5229,In Process,2023-08-04 17:12,Planned On Track,Start,"Step 8 svc- 22hrs- trans harness- platform cracks, ",No Delay,No Delay,,Running in Pit,2,0
2341,2334,3,DT5153,In Process,2023-08-05 04:50,Planned On Track,"John, Job, Liberty DONE-Complete svc, Boily work (diff link ear crack),elec insp, Chassis insp, comms insp, top up FSS, repaired engine oil leak, top up fluids and fiiled empty compartments, replaced multiple Hyd & coolant hoses, replaced RAX fan motor hoses, brake cooling hoses, hoist valve hoses, ","TO DO-Adjust P1 strut & complete SW. replace steering hose (341-6250), trans calibration, runup, Q&A",No Delay,None,0,Workshop Bay 1,2,0
2342,2340,2,DT5229,In Process,2023-08-05 04:39,Planned On Track,"Jabulani, Abdul, Chris x 2, Vusi, Tam Step 8, 22hrs DONE-SVC completed, turbo insp, P2air box bellows, hose insp, steering hoses, steering valve hoses, chassis insp, sparky SVC 80%, platform crack already repaired,	","TO DO-Fit Alternator belt, Backlogs & intake test, fill up oils after backlogs, order bosses for grease line plate, batt compartment to be washed, checked oils, runup  Q&A",No Delay,None-,0,Workshop Bay 10,2,0
2343,2229,9,TA8502,In Process,2023-08-05 04:46,Planned On Track,"Otto, Jeromy, Scott, Nick DONE- c/o mud flap, Degrease area around coolers, removed 3 oil coolers, clean up mounting faces, fitted P3 brake cooling hose, degrease engine bay again, fix upside entry gate on float, fab up tool box.","TO DO-T/C output seal leaking (need to wash & run, parts list in photo on work phone), fit new coolers, continue with boily work & finish of toolbox, continue with backlogs, fill up diffs & wheel ends, bleed brakes, top up oils & coolant",Wait on Ext Services,"waiting on Otraco to fit Tyres, busy do C/O on DT5703",4,Workshop Bay 8,2,0
2344,2344,1,DT5704,Complete,2023-08-05 07:11,Breakdown,"436887208 | High EXH splits | Marco - Found a broken exhaust clamp, have ordered one out of the warehouse. Replaced broken exhaust clamp.",None,Wait on Parts,Waiting for 40 mintues before the email was actioned.,1,Hill Crib,2,0
2345,2345,1,DT5309,Complete,2023-08-05 04:21,Breakdown,Odd Step Service | Mabel & Marco - Completed,-,No Delay,-,,Apron Bay 11,2,0
2346,2346,1,DT5232,Complete,2023-08-05 04:13,Breakdown,436888324 | Seat belt alarm constantly on | Kev - Found damaged wiring to the sensor. Repaired the wiring and returned to work.,-,No Delay,-,,Hill Crib,2,0
2347,2347,1,DT5123,Complete,2023-08-05 04:29,Breakdown,436888180 | Low Steering Oil Level & Leak | Jaz & Kingfred - Replaced the rubber steering hose on the hydraulic tank and topped up the oil level. Run up and checked oil levels.,-,Higher Priority Work,Attending another breakdown on the crusher 3 ramp.,4,High Wall,2,0
2348,2348,1,DT5702,Complete,2023-08-05 04:38,Breakdown,"436888081 | L3 Low Eng Coolant Level | Kingfred & Jazmin - Replaced the split hose for the coolant, topped up and ran up and checked over the truck and returned to work.",-,Wait on Service Truck,Getting service truck down to the truck.,1,Crusher 3 Ramp,2,0
2350,2350,1,DT5702,Complete,2023-08-05 04:39,Breakdown,"436887603 | RH Rear Tail Light and Indicator US | Jaz - Found a loose plug that had came loose under neath the tray,  Cleaned the plug and returned back to work.",-,No Delay,-,,Hill Crib,2,0
2351,2331,2,ST2006,Complete,2023-08-05 03:33,Breakdown,"Kingfred - From service found both valves in the rear of the truck to be manaully closed. One valve near the pump and the other for the diesel isolation valve.  Turned both valves on, still no diesel was pumping found the hydraulic valve only works in the ancil flow mode. Returned to work.",-,No Delay,-,0,Standby Line,2,0
2352,2337,2,DT5193,Complete,2023-08-05 04:15,Breakdown,"436887061 | Trans wont lock into gear | Jaz - Went and tested the gear selector and could not fault it, will go up gears and manually go back down gears. Have request down time to be removed.",-,Operator Error,Could not fault the gear selector. Have requested time to be removed.,2,Hill Crib,2,0
2353,2335,2,DT5195,Complete,2023-08-05 04:20,Breakdown,436887083 | Oil Leak Behind Fuel Tank | Lipson - Replaced O’Ring seals on brake charge pump filter pressure switch Replaced O’Ring seals on steering pump hose Replaced P1 park brake hose and bleed brakes Topped engine oil Topped hydraulic and steering oils,-,No Delay,-,0,Hill Crib,2,0
2354,2306,3,DT5178,Complete,2023-08-05 12:36,Breakdown,Replaced the foam harness and returned truck back to cal pad.,Auto techs to tell us what else needs to be replaced. Machine went back to work at 4am,Wait on Ext Services,Auto techs doing cals.,4,AOZ / Calpad,2,0
2355,2355,1,DT5188,Complete,2023-08-05 12:49,Breakdown,Jacob/Steve- Shut down and won't start. Replaced both stator motors and fuses.,None,Operator Error,"Suspect that during hot seating the first operator has hit the shutdown timer. The second operator has then got in to operate the machine, and it has shut down when the operator was pulling out of the slip lane as the timer was still active. The operator then tried to start the machine straight away and hasn't allowed the ignition cycle. When trying to start the machine they have cranked the machine so long that they have burnt out both starter motors and blown both fuses on the starting circuit. No active or logged codes to indicate why machine shut down.",6,Hill Crib,2,0
2356,2356,1,WT3447,Complete,2023-08-05 12:35,Breakdown,Zen/Dave Brake overstroke. Bleed front brakes no visible air in system. Reset front rotor chamber over stroke. Westrac carried out water pump software upgrade.,None,Wait on Ext Services,Westrac attending at some time to complete water pump software update.,1.5,High Wall,2,0
2357,2357,1,DT5175,Complete,2023-08-05 16:40,Breakdown,Krish- Replaced indicator stalk due to rub through.,None,No Delay,None,0,Hill Crib,2,0
2358,2334,4,DT5153,In Process,2023-08-05 16:56,Planned On Track,"Kunda, Sam- c/o steering hose, coolant leak from the brake coolers, strut adjustments (twice) Pos 1 strut (new) leaking from the charge valve. ","Transmission cals, check strut height -QA- Otraco",No Delay,No Delays,0,Apron Bay 12,2,0
2359,2340,3,DT5229,In Process,2023-08-05 16:56,Planned On Track,"Randy, Jonatan, c/o trans hoses, fan hoses, brake cooling hoses, hoist hoses, transmission harness c/o, induction tubes c/o, induction pressure test, adjusted strut height, ","Complete SW on strut, QA",No Delay,No Delay,0,Apron Bay 11,2,0
2360,2229,10,TA8502,In Process,2023-08-05 16:29,Planned On Track,"Jake, Iggy- Storage box, engine oil cooler installed","Brake oil cooler install, any backlogs left",No Delay,No Delay,0,Workshop Bay 8,2,0
2361,2361,1,DT5193,In Process,2023-08-05 16:54,Planned On Track,"Julia, Alison Fred, Emm- completed svc and inspections, drained fuel tank, removed and installed fuel tank.","Boily left hand support casting repairs, turbo hatch hitch weld, fuel tank harness and fuel hoses, Front steering accumulator psi low. minor defects left. Otraco",Wait on Equipment Delivery,Mining forgot to sent machine to the workshop as requested,4,Workshop Bay 10,2,0
2362,2362,1,DT5258,Complete,2023-08-05 16:55,Breakdown,Work in Progress,436887701 | Pos1 Strut Grease Line Grease line hanging down was strut breather hose.,No Delay,None,0,OB35 Park Up,2,0
2363,2340,4,DT5229,Complete,2023-08-05 20:36,Planned On Track,"OttO DONE-complete Strut checks, checked all SAP & SW marked oof, Q&A, returned truck to work",Completed,No Delay,None,0,Apron Bay 11,2,0
2364,2334,5,DT5153,In Process,2023-08-06 04:35,Overrun,"Andrew, Vusi, Jeromy, Otto DONE-Truck had a 25hr over run, due to Extra hose work, WO 435827444 6hrs, ET won't connect for trans CALs WO 435829195 4 hrs, DS to supply WO for issues on (brake cooler leak, P1 strut leaking) Trans CAL failed Sol number2 requires replacement. 3 x injectors failed WO 435829170, trans CAL completed, clutch 2 down 10PSI, injectors removed and new ones being fitted.","TO DO- finish injector C/O 1,2,4, runup check oils, Q&A",No Delay,None,0,Apron Bay 12,2,0
2365,2361,2,DT5193,In Process,2023-08-06 04:26,Planned On Track,"Job, John Q, Liberty DONE-Removed steering accumulators, removed P2 steering cylinder, re3moved grease & steering hoses out of the way for boily repairs, C/O ball studs on P2 steering cylinder, fitted 4 new cyclones boily carried out repair on both LHS & RHS support casting","TO DO-Install P2 steering cylinder, refit grease lines and steering hoses, gas steering accumulators, carry out Chassis insp, Backlogs, finish of SW, Runup, Q&A",No Delay,None,0,Workshop Bay 10,2,0
2366,2229,11,TA8502,In Process,2023-08-06 04:41,Planned On Track,"Nick, Scotty, Mader (Boily) DONE-Fitted bottom 2 coolers, plumb all pipes & hoses, RAD FILLED WITH WATER & DETERGENT READY TO RUN UP & FLUSH, wash down truck","TO DO-Check all oil's, runup truck to temp, drain and continue with flush of radiator, change engine oil & filters, bleed brakes, top up final drives /Diff, check TC leak",No Delay,None,0,Workshop Bay 8,2,0
2367,2367,1,DT5260,In Process,2023-08-06 05:00,Planned On Track,"Jabulani, Abdul, Chris x 2 DONE-SVC done, Elec insp, Chassis insp, Hose insp, steering cover, Auto insp","TO DO-Tyres Cab back window (glass on truck, rubber on bench, ultra sonic test, Locate window reg parts check with MLO, runup Q&A Otraco",No Delay,None,0,Apron Bay 11,2,0
2368,2368,1,DT5701,Complete,2023-08-05 21:07,Breakdown,436894274 | Low Cab Pressure & Low System Voltage | Kevin - Nothing was wrong with the cab pressure; reading 51 KPA and the truck started first time when we arrived. ,Completed,Operator Error,Could not fault the cab pressure and the truck started first time when we arrived.,1,Hill Crib,2,0
